Cygnus version: 0.28.0.6,File version: 2021.11
Operative system: Windows
Record datetime: 2024-07-01 11:26:19.142
Device ID: A8EEG_DONGLE_BWS2540
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,Fz,C3,C4,Pz,O1,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.143,102767,374712.31,374803.62,374992.02,375000.0,374959.27,374981.91,375000.0,375000.0,,,,,
0.144,102768,374720.81,374811.57,374997.62,375000.0,374966.85,374989.67,375000.0,375000.0,,,,,
0.145,102769,374727.23,374817.53,375000.92,375000.0,374972.5,374995.52,375000.0,375000.0,,,,,
0.146,102770,374730.92,374820.9,375002.11,375000.0,374975.7,374998.8,375000.0,375000.0,,,,,
0.147,102771,374731.68,374821.54,375001.74,375000.0,374976.31,374999.31,375000.0,375000.0,,,,,
0.148,102772,374729.71,374819.67,375000.37,375000.0,374974.5,374997.29,375000.0,375000.0,,,,,
0.149,102773,374725.53,374815.77,374998.3,375000.0,374970.64,374993.28,375000.0,375000.0,,,,,
0.150,102774,374719.73,374810.38,374995.45,375000.0,374965.26,374987.92,375000.0,375000.0,,,,,
0.151,102775,374712.95,374804.06,374991.57,375000.0,374958.95,374981.82,375000.0,375000.0,,,,,
0.152,102776,374705.8,374797.36,374986.54,375000.0,374952.36,374975.49,375000.0,375000.0,,,,,
0.153,102777,374698.91,374790.86,374980.67,375000.0,374946.14,374969.36,375000.0,375000.0,,,,,
0.154,102778,374692.89,374785.19,374974.76,375000.0,374940.89,374963.92,375000.0,375000.0,,,,,
0.155,102779,374688.36,374780.96,374969.95,375000.0,374937.13,374959.72,375000.0,375000.0,,,,,
0.156,102780,374685.83,374778.7,374967.38,375000.0,374935.21,374957.36,375000.0,375000.0,,,,,
0.157,102781,374685.64,374778.75,374967.73,375000.0,374935.33,374957.39,375000.0,375000.0,,,,,
